,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,s2_id,gs_id,title,year,citation,citation_influential,authors,venue,abstract,gs_citation,yearly_citation,yearly_citation_greater_than_median_9,genders,organizations,prev_citations,prev_num_papers,title_length,number_in_title,humor_probability,question_in_abstract,number_in_abstract,outlier_score,Task Proposal,SOTA Results,"Github, publicly available",New Resource (dataset),Data Efficiency Less Computational Resources,abstract_ratio_passive,abstract_comma_count,abstract_num_sent,abstract_num_word,abstract_num_types,abstract_MATTR_density,abstract_ttr,abstract_difficult_word_ratio,abstract_avg_num_syllable,abstract_flesch_readability
63532,63532,63532,63532,63532,63541,63541,2150529,9510439683228557945,Understanding and Summarizing Answers in Community-Based Question Answering Services,2008.0,111,9,"[{'authorId': '2143861442', 'name': 'Yuanjie Liu'}, {'authorId': '26576993', 'name': 'Shasha Li'}, {'authorId': '2154235', 'name': 'Yunbo Cao'}, {'authorId': '1781574', 'name': 'Chin-Yew Lin'}, {'authorId': '1733162', 'name': 'Dingyi Han'}, {'authorId': '1811427', 'name': 'Yong Yu'}]",COLING,"Community-based question answering (cQA) services have accumulated millions of questions and their answers over time. In the process of accumulation, cQA services assume that questions always have unique best answers. However, with an in-depth analysis of questions and answers on cQA services, we find that the assumption cannot be true. According to the analysis, at least 78% of the cQA best answers are reusable when similar questions are asked again, but no more than 48% of them are indeed the unique best answers. We conduct the analysis by proposing taxonomies for cQA questions and answers. To better reuse the cQA content, we also propose applying automatic summarization techniques to summarize answers. Our results show that question-type oriented summarization techniques can improve cQA answer quality significantly.",122.0,8.133333333333333,False,"['F', 'F', 'M', 'M', 'M', '-']","[None, None, 'Tencent Corporation', 'Principal Research Manager of Knowledge Computing Group, Microsoft Research Asia', None, 'Professor, Shanghai Jiao Tong University']","[None, None, 399, 2931, None, None]","[None, None, 47, 0, None, 136]",9,-1,6.377048944391246e-05,-1,1,0.07425826,0.4418391883373261,0.5349864363670349,0.3275632262229919,0.5065634250640869,0.47818323969841,1.0,20.0,7.0,125.0,80,92.43119266055048,0.6046511627906976,0.2403100775193798,1.9069767441860463,27.336267441860485
49018,49018,49018,49018,49018,49026,49026,222136415,11890981836995522766,Predicting Domain Specific Personal Attitudes and Sentiment,2020.0,1,0,"[{'authorId': '8386715', 'name': 'Md. Enamul Haque'}, {'authorId': '1564577186', 'name': 'Eddie C. Ling'}, {'authorId': '2055582589', 'name': 'Aminul Islam'}, {'authorId': '2582028', 'name': 'M. E. Tozal'}]",Int. J. Semantic Comput.,"Microblog activity logs are useful to determine user’s interest and sentiment towards specific and broader category of events such as natural disaster and national election. In this paper, we present a corpus model to show how personal attitudes can be predicted from social media or microblog activities for a specific domain of events such as natural disasters. More specifically, given a user’s tweet and an event, the model is used to predict whether the user will be willing to help or show a positive attitude towards that event or similar events in the future. We present a new dataset related to a specific natural disaster event, i.e. Hurricane Harvey, that distinguishes user’s tweets into positive and non-positive attitudes. We build Term Embeddings for Tweet (TEmT) to generate features to model personal attitudes for arbitrary user’s tweets. In addition, we present sentiment analysis on the same disaster event dataset using enhanced feature learning on TEmT generated features by applying Convolutional Neural Network (CNN). Finally, we evaluate the effectiveness of our method by employing multiple classification techniques and comparative methods on the newly created dataset.",1.0,0.3333333333333333,False,"['-', '-', '-', '-', '-']","['Stanford University', None, None, None]","[None, None, None, None]","[18, None, None, None]",7,-1,6.709224499600876e-05,-1,-1,0.08210259,0.5023433566093445,0.5562392473220825,0.4155718088150024,0.3874022960662842,0.38617143034935,1.0,19.0,7.0,183.0,112,95.02958579881656,0.6190476190476191,0.3174603174603174,2.0211640211640214,12.60102380952381
78408,78408,78408,78408,78408,78419,78419,12508260,17180510001279558805,The Role of Trust in Successful Ecommerce Websites in China: Field Observations and Experimental Studies,2013.0,17,0,"[{'authorId': '1798452', 'name': 'E. Clemons'}, {'authorId': '2009669', 'name': 'Fujie Jin'}, {'authorId': '2115848378', 'name': 'Joshua S. Wilson'}, {'authorId': '2056628110', 'name': 'F. Ren'}, {'authorId': '145831680', 'name': 'C. Matt'}, {'authorId': '38659700', 'name': 'T. Hess'}, {'authorId': '49031173', 'name': 'Noi Sian Koh'}]",2013 46th Hawaii International Conference on System Sciences,"The ecommerce market in China is both the largest online market in the world and the market with the greatest number of low quality or counterfeit product offerings. We examine three very successful online companies in China and their very different paths to success and then use our experience to develop testable hypotheses, as proposed by Eisenhardt and Graebner. We present our hypotheses and then discuss the experiments that were conducted in China, the United States, Germany, and Singapore in order to test these hypotheses. We expected to see that the role of reputation is critical in China, and that it is more critical in China than in ecommerce markets elsewhere. Consistent with our hypotheses, we find first that vendor reputation is indeed the most important factor influencing consumers' willingness to shop at and willingness to pay for goods from a specific vendor in China and elsewhere. We find only limited support for our hypotheses concerning the role of risk mitigation mechanisms in general, but we do find support for the hypothesis that the Chinese online markets differ from online markets elsewhere.",22.0,2.2,False,"['-', 'F', 'M', '-', 'M', 'M', '-']","[None, None, None, None, None, None, 'Singapore Management University']","[None, None, None, None, None, None, 66]","[None, None, None, None, None, None, 11]",16,-1,6.132763018194634e-05,-1,-1,0.12551028,0.5710936784744263,0.5638085007667542,0.5136920809745789,0.4383525252342224,0.4644515514373779,1.0,14.0,6.0,182.0,99,89.81481481481481,0.5274725274725275,0.2747252747252747,1.8571428571428568,18.9662142857143
87347,87347,87347,87347,87347,87358,87358,4503511,12770886592183040004,Movement of physiological levels of selenium from soils through plants to animals.,1966.0,45,2,"[{'authorId': '14971103', 'name': 'W. H. Allaway'}, {'authorId': '2114877850', 'name': 'D. P. Moore'}, {'authorId': '145451981', 'name': 'J. Oldfield'}, {'authorId': '11890403', 'name': 'O. H. Muth'}]",The Journal of nutrition,"This study was undertaken to trace quantitatively the movement of low levels of Se in the soil-plant-animal cycle and to determine the effect of Se moved through this cycle upon the incidence of white muscle disease (WMD). Se, added as Na/sub 2/SeO/sub 3/, to a low-Se soil was taken up by alfalfa. When alfalfa grown on a Se-treated soil was fed to sheep, protection from WMD was evidenced, under conditions where WMD was prevalent in lambs from ewes fed alfalfa grown on comparable untreated soil. Se from the alfalfa was retained in the tissues of lambs, and a concentration of 0.21 ppm Se in the livers of lambs is evidently near to a minimal required level for this element. Ewes fed alfalfa containing 2.6 ppm Se for 150 days, and then fed a low Se diet, transmitted protective levels of Se to lambs born 10 months later. Residual effects of Se in the soil upon the Se content of alfalfa were evident 2 years after Se application. The use of soil applications of Se to protect animals from WMD is inefficient in terms of the amount of Se required and involves some hazard from Se toxicity. 19 references, 4 tables.",82.0,1.4385964912280702,False,"['-', '-', '-', '-']","[None, None, None, None]","[None, None, None, None]","[None, None, None, None]",13,-1,0.0001726515482758,-1,1,0.11682422,0.6266834139823914,0.5923599600791931,0.3935056328773498,0.4051088392734527,0.4854289293289184,1.0,25.0,10.0,200.0,108,86.56084656084656,0.6267942583732058,0.1818181818181818,1.6076555023923444,41.79834449760767
91358,91358,91358,91358,91358,91369,91369,35855309,14948139305768709111,An eight-year-old girl with probable Lyme disease in Hong Kong.,2008.0,0,0,"[{'authorId': '2042544551', 'name': 'K. K. Chan'}, {'authorId': '66097193', 'name': 'D. Ng'}, {'authorId': '2066101906', 'name': 'J. Chiang'}]",Singapore medical journal,"An eight-year-old girl presented with acute cerebellar syndrome and meningitis. Lumbar puncture showed elevated pressure. Examination of the cerebrospinal fluid showed lymphocytosis, raised protein and decreased glucose. She was initially treated with acyclovir and antituberculosis drugs with partial response. Subsequently, the antibody assay for Borrelia burgdorferi was positive and the antimicrobial regime was changed to ceftriaxone. She made a full recovery with no neurological deficit. A probable diagnosis of Lyme disease was made and the diagnostic approach to Lyme disease is discussed.",1.0,0.0666666666666666,False,"['-', '-', '-']","[None, None, None]","[None, None, None]","[None, None, None]",11,-1,0.0002948036262273,-1,-1,0.057453565,0.5187087655067444,0.6159408688545227,0.4709911346435547,0.5047910809516907,0.4181983172893524,1.0,11.0,7.0,82.0,63,92.34375,0.6547619047619048,0.4047619047619047,2.2857142857142856,1.5880714285714816
18849,18849,18849,18849,18849,18851,18851,116116405,17975771167035270294,Inspection system for a sheet-fed press offset printing recto-verso.,2007.0,0,0,"[{'authorId': '2084234249', 'name': 'Günther Hoier'}, {'authorId': '1752213', 'name': 'V. Lohweg'}, {'authorId': '49831930', 'name': 'J. Schaede'}, {'authorId': '73432438', 'name': 'V. Schwitzky'}, {'authorId': '66935419', 'name': 'Bernd Stöber'}]",,"An inspection system of sheets to a printing press recto-verso sheet-fed type comprising two cylinders (10, 20) printing for performing simultaneous printing recto-verso sheets, said system comprising inspection leaves at least one device (200; 300; 400) inspection to take a picture of one side of the printed sheets, wherein said inspection system comprises first and second cylinders (60, 65) interposed transfer between the first ( 10) of said two cylinders (10, 20) and a recording system (5) for holding chain printing press, being transferred printed sheets successively from said first cylinder (10) printing said cylinder (60) transfer to said second cylinder (65) transfer, said system (5) for holding chain (5) and said device (200; 300; 400) inspection comprises a sensor (210; 310; 410) lin pictures eal to perform image acquisition line scan of said face of the printed sheets, acquiring said sensor (210; 310; 410) linear images visually an image of a printed sheet while the said printed sheet is being transported on said first or second cylinder (60; 65) transfer.",12.0,0.75,False,"['-', 'M', 'M', 'M', '-']","[None, 'inIT, Institute Industrial IT, TH OWL', None, None, None]","[None, 35, None, None, None]","[None, 17, None, None, None]",10,-1,0.0004459562050712,-1,1,0.16448565,0.4658546149730682,0.5269938707351685,0.4602383077144623,0.6237534880638123,0.4626613259315491,1.0,51.0,1.0,170.0,77,89.34640522875817,0.7861271676300579,0.1907514450867052,1.7341040462427746,-112.42020231213868
35109,35109,35109,35109,35109,35114,35114,229469348,10023765678113592335,Clustering-based anomaly detection in multivariate time series data,2021.0,7,0,"[{'authorId': '2108987363', 'name': 'Jinbo Li'}, {'authorId': '2673198', 'name': 'H. Izakian'}, {'authorId': '1731634', 'name': 'W. Pedrycz'}, {'authorId': '3000526', 'name': 'I. Jamal'}]",Appl. Soft Comput.,"Abstract Multivariate time series data come as a collection of time series describing different aspects of a certain temporal phenomenon. Anomaly detection in this type of data constitutes a challenging problem yet with numerous applications in science and engineering because anomaly scores come from the simultaneous consideration of the temporal and variable relationships. In this paper, we propose a clustering-based approach to detect anomalies concerning the amplitude and the shape of multivariate time series. First, we use a sliding window to generate a set of multivariate subsequences and thereafter apply an extended fuzzy clustering to reveal a structure present within the generated multivariate subsequences. Finally, a reconstruction criterion is employed to reconstruct the multivariate subsequences with the optimal cluster centers and the partition matrix. We construct a confidence index to quantify a level of anomaly detected in the series and apply Particle Swarm Optimization as an optimization vehicle for the problem of anomaly detection. Experimental studies completed on several synthetic and six real-world datasets suggest that the proposed methods can detect the anomalies in multivariate time series. With the help of available clusters revealed by the extended fuzzy clustering, the proposed framework can detect anomalies in the multivariate time series and is suitable for identifying anomalous amplitude and shape patterns in various application domains such as health care, weather data analysis, finance, and disease outbreak detection.",2.0,1.0,False,"['-', 'M', '-', 'M']","[None, 'Workday', None, 'Trialog']","[None, 1728, None, 279]","[None, 27, None, 32]",8,-1,5.7837665669557225e-05,-1,-1,0.032346748,0.3454824388027191,0.5866249799728394,0.471304714679718,0.3709756135940552,0.4057179689407348,1.0,17.0,8.0,226.0,126,91.41826923076924,0.6403508771929824,0.3552631578947368,2.179824561403509,-6.302657894736797
46947,46947,46947,46947,46947,46955,46955,109521272,17226161393598048632,Metamorfoses do espaço público: a relação entre território e política na história da praça de Casa Forte,2006.0,0,0,"[{'authorId': '146591934', 'name': 'E. Costa'}, {'authorId': '97817646', 'name': 'Danuza Gusmão'}, {'authorId': '98500952', 'name': 'F. Mafra'}, {'authorId': '98528199', 'name': 'Maria Phyllis Mocock'}, {'authorId': '87371052', 'name': 'Ana Rita Sá Carneiro'}, {'authorId': '98181739', 'name': 'Vera Mayrinck Melo'}]",,"The aim of this is to reflect about morphological transformations and metamorphosis that happened at Casa Forte’s Square. Based in Geography’s conception of city where form results of dialectic relation between territory and politics, this paper also aims to investigate how this relation happens in public space (Gomes, 2002). It is understood that space, public like urban spaces, is a product of the dialectic relation between political organization and territorial dynamics. At first, considerations about the notion of “territory”, “politics” and “city” are presented. After that, these notions are revealed in the case study of this paper, which is a public space. To understand the square’s morphology, to understand how quotidian practice affects and, at the same time, recognize the qualities of a space designed by the landscape designer Roberto Burle Marx, it was investigated three moments of its history: Casa Forte’s Fields, in the XVI Century; Casa Forte’s Gardens, in 1935; and nowadays, Casa Forte’s Square. The Square, because it was created by an artist, incorporate historical, artistic, symbolic and cultural dimensions that influence the process of production of this space. These dimensions makes Casa Forte’s Square distinct of other public spaces, and gives it characteristics of a patrimonial good.",2.0,0.1176470588235294,False,"['-', '-', '-', '-', '-', '-']","[None, None, None, None, None, None]","[None, None, None, None, None, None]","[None, None, None, None, None, None]",18,-1,0.0001003213949244,-1,1,0.07934022,0.4100037217140198,0.5518094897270203,0.5123740434646606,0.4351912438869476,0.3537332415580749,1.0,33.0,8.0,201.0,113,90.63829787234044,0.5528846153846154,0.2548076923076923,1.9471153846153848,8.106538461538491
2015,2015,2015,2015,2015,2015,2015,2690014,6877015802419264545,Preparation and transmission of low-loss azimuthally polarized pure single mode in multimode photonic band gap fibers.,2012.0,6,0,"[{'authorId': '4836917', 'name': 'D. Shemuly'}, {'authorId': '4830779', 'name': 'A. Stolyarov'}, {'authorId': '40659844', 'name': 'Z. Ruff'}, {'authorId': '2110580754', 'name': 'Lei Wei'}, {'authorId': '73648429', 'name': 'Y. Fink'}, {'authorId': '1746973', 'name': 'O. Shapira'}]",Optics express,"We demonstrate the preparation and transmission of the lowest loss azimuthally polarized TE₀₁₋ like mode in a photonic band gap (PBG) fiber. Using the nature of the mode and the properties of the band gap structure we construct a novel coupler that operates away from the band gap's center to enhance the differential losses and facilitate the radiative loss of hybrid fundamental fiber modes. Remarkably, even though the coupler is highly multimoded, a pure azimuthally polarized mode is generated after only 17 cm. Theoretical calculations verify the validity of this technique and accurately predict the coupling efficiency. The generation and single mode propagation of this unique azimuthally polarized, doughnut shaped mode in a large hollow-core fiber can find numerous applications including in optical microscopy, optical tweezers, and guiding particles along the fiber.",8.0,0.7272727272727273,False,"['-', '-', '-', 'F', 'M', 'M']","[None, None, None, None, None, 'MIT']","[None, None, None, None, None, 509]","[None, None, None, None, None, 38]",17,-1,0.0005420927261436,-1,1,0.047355976,0.5154461264610289,0.5636267066001892,0.4230178594589233,0.3596419394016266,0.4682276844978332,1.0,13.0,5.0,132.0,85,89.51754385964912,0.6567164179104478,0.291044776119403,2.08955223880597,3.26288059701497
37076,37076,37076,37076,37076,37081,37081,233263597,13378298156080105285,Pre-Processing Data In Weather Monitoring Application By Using Big Data Quality Framework,2020.0,0,0,"[{'authorId': '1474543056', 'name': 'Kashshaf Labeeb'}, {'authorId': '1643970699', 'name': 'Kuraish Bin Quader Chowdhury'}, {'authorId': '2075190134', 'name': 'Rabea Basri Riha'}, {'authorId': '78476512', 'name': 'M. Z. Abedin'}, {'authorId': '40399583', 'name': 'Sarmila Yesmin'}, {'authorId': '2109259256', 'name': 'Mohammad Nasfikur Rahman Khan'}]",2020 IEEE International Women in Engineering (WIE) Conference on Electrical and Computer Engineering (WIECON-ECE),"In this research, we are working with Big Data for obtaining, preparing and analyzing data-based information to make use of the data retrieved which will benefit any organization. It is a progressing part of all divisions of industry and business. All organizations in any field, for example, oil, money, fabricating hardware and so forth produce big data, which can show incredibly helpful designs to business directors to make and develop their organizations, when the information is gathered and analyzed accurately. It permits us to gather, store, and decipher immense measures of big data to produce useful outcomes. Data quality is affected by the information that is gathered to be analyzed as that data will make sure whether in the long run a specific method of conducting the ongoing process is useful or not. Consequently, the consistency of big data very important. Here, we propose that the various types of raw information should be analyzed to expand its precision in the pre-handling stage, as those pieces of information are not utilized later in the process. During investments, we break down and model the big data to decrease overhead expenses to create and add to a solid understanding of results to improve information consistency.",4.0,1.3333333333333333,False,"['-', '-', '-', '-', '-', '-']","[None, None, None, None, None, None]","[None, None, None, None, None, None]","[None, None, None, None, None, None]",12,-1,6.477466347885676e-05,-1,-1,0.015514117,0.6506557464599609,0.6799611449241638,0.7015213966369629,0.6065426468849182,0.5937372446060181,1.0,24.0,8.0,202.0,118,91.92934782608695,0.5490196078431373,0.2794117647058823,1.9068627450980395,19.834911764705907
78139,78139,78139,78139,78139,78150,78150,63347250,12221195548878230040,Review and Analysis of Multimedia DataMining Tasks and Models,2014.0,4,1,"[{'authorId': '123386643', 'name': 'R. Manjunath'}, {'authorId': '1575996032', 'name': 'S. Balaji'}]",,"Over the past few decades, rapid changes in information technology have drastically changed the functions and activities of multimedia. Data mining has become more popular for extracting knowledge from multimedia data sets such as audio, video, speech, text, web, image and a combination of several types of these data sets. These are increasingly available and are semi-structured data or unstructured data. This poses a great challenge to manually extract the hidden, useful knowledge embedded within the multimedia collections without the use of new techniques and powerful tools. This challenge drives the need to develop data mining tools and techniques which can be used for the above mentioned types of data sets. This paper presents a review and analysis on the state-of-the-art in the field of multimedia data mining and knowledge discovery, advanced technologies, and data mining approaches that are useful for decision making applications and researchers.",8.0,0.8888888888888888,False,"['-', '-']","[None, None]","[None, None]","[None, None]",9,-1,0.0003162713306963,-1,-1,0.03962272,0.6370899677276611,0.6539366245269775,0.4408172070980072,0.3639890849590301,0.4547363221645355,1.0,19.0,6.0,146.0,93,89.26923076923077,0.6066666666666667,0.2866666666666667,1.9666666666666663,15.790500000000035
34307,34307,34307,34307,34307,34312,34312,14201762,16330766535921097809,Adaptive sentiment-aware one-class collaborative filtering,2016.0,15,1,"[{'authorId': '143958923', 'name': 'Nikolaos Pappas'}, {'authorId': '1797819', 'name': 'Andrei Popescu-Belis'}]",Expert Syst. Appl.,"A sentiment-aware one-class collaborative filtering method is proposed.The method integrates user sentiment with ratings via fixed or learned mappings.The method compares favorably with other models on three large multimedia datasets.Improvements are consistent and independent from the negative class assumption. This paper presents a novel application of sentiment analysis to recommender systems relying on explicit one-class user feedback (favorites or likes), namely joint models of unary feedback and sentiment of free-form user comments. This combination is achieved through a mapping function within a sentiment-aware nearest neighbor model (SANN), which serves as an effective personalized ranker of items according to their hypothesized relevance to users. The mapping function can be adapted to specific datasets through a machine learning algorithm. We evaluate the proposed models and compare them with state-of-the-art multimedia recommendation methods, by casting the recommendation task as a top-N retrieval task over three real-world datasets: TED lectures, Vimeo videos and Flickr images. The experimental results show that the proposed models outperform all other alternatives in a majority of cases, thus demonstrating the generality of the approach. In particular, the superiority of the adaptive sentiment-aware models validates our hypothesis that there are inherent relationships between sentiments expressed in comments and unary feedback, both at community and individual levels. The improvements due to our models are consistent across all three datasets, they are present over three different assumptions on the negative class (i.e. items that are not seen or not liked), and they increase as comments become more abundant.",21.0,3.0,False,"['M', 'M']","['Amazon Web Services (AWS)', 'Professor at HEIG-VD (HES-SO) - Senior Scientist at EPFL']","[177, 1854]","[16, 162]",5,-1,6.205049602300741e-05,-1,-1,0.044487264,0.6278396248817444,0.7310726046562195,0.6274459362030029,0.8050864934921265,0.5285381078720093,1.0,38.0,11.0,246.0,157,93.00829875518671,0.6245210727969349,0.3026819923371647,2.042145593869732,2.807482758620722
82384,82384,82384,82384,82384,82395,82395,13184115,14276484823759031661,Creating and Validating Embedded Assertion Statecharts,2007.0,20,1,"[{'authorId': '1686913', 'name': 'D. Drusinsky'}, {'authorId': '1699176', 'name': 'M. Shing'}, {'authorId': '97121439', 'name': 'K. Demir'}]",IEEE Distributed Systems Online,"Integrating formal assertions into the modeling, implementation, and testing of statechart-based designs can enhance a rapid system prototyping system's robustness by providing runtime monitoring and recovery from assertion failures. An iterative process for developing and verifying statechart prototype models augmented with statechart assertions using the StateRover tool lets system designers write formal specifications using statechart assertions. It also enables them to use JUnit-based simulation to validate statechart assertions and to test statechart prototype models augmented with statechart assertions. A case study using a safety-critical computer assisted resuscitation algorithm software prototype for a casualty intravenous fluid infusion pump illustrates the process.",28.0,1.75,False,"['M', '-', '-']","['Naval Postgraduate School, Maya Software, Inc., Aerendir, Inc.', None, None]","[798, None, None]","[52, None, None]",6,-1,0.9998409437777,-1,-1,0.1700259,0.475069671869278,0.7098435163497925,0.5602567195892334,0.4433664977550506,0.5463149547576904,0.0,9.0,4.0,100.0,71,89.4047619047619,0.7403846153846154,0.4711538461538461,2.375,-19.46499999999997
33695,33695,33695,33695,33695,33700,33700,15452900,1201165439120774496,A Military Decision-Support System,2004.0,0,0,"[{'authorId': '2056991837', 'name': 'A. Wood'}, {'authorId': '144925248', 'name': 'K. Pohl'}, {'authorId': '2058078036', 'name': 'A. Chapman'}]",,"The Integrated Marine Multi-Agent Command and Control System (IMMACCS) is a multi-agent, distributed system, designed to provide a ‘common tactical picture’ with integrated and meaningful decision-support facilities to authorized operators at any access node. IMMACCS has been implemented as a three-tier architecture that distinguishes between information, logic and presentation. It utilizes an object-serving communication facility with subscription and multi-casting capabilities that is based on the Common Object Request Broker Architecture (CORBA). With an emphasis on application, IMMACCS was designed and implemented in concert with its military users as an integral component of experiments conceived by the Marine Corps Warfighting Laboratory to test emerging concepts in military command and control. It was field tested as the command and control system of record during the Urban Warrior Advanced Warfighting Experiment conducted by the Marine Corps Warfighting Laboratory in Monterey and Oakland, California, March 12 to 18, 1999. Principal Design Notions and System Components. IMMACCS is an adaptive, distributed, open architecture system that is intended to assist military commanders under battle-like conditions when dynamic information changes, complex relationships, and time pressures tend to stress the cognitive capabilities of decision makers and their staff. IMMACCS incorporates four design notions that are fundamental to its decision-assistance capabilities. Notion 1: Whereas legacy systems typically process data, IMMACCS processes information. The key to the assistance capabilities of IMMACCS is that the system has some ‘understanding’ of the information that it is processing. In IMMACCS every entity in the screen display of the battlefield (e.g., road, building, truck, tank, enemy unit, civilian group, etc.) as well as intangible entities such as weather, attack, defense, and so on, are represented as individual objects with characteristics and relationships to each other. Therefore, the military commander and staff officer interacts with a computer display that consists of hundreds of real world entities (objects) that all have some ‘understanding’ of each other’s nature, interests and objectives, and a great deal of ‘understanding’ of their own characteristics and capabilities. Notion 2: IMMACCS is a collection of powerful collaborative tools, not a library of predefined solutions. This approach is intended to overcome the deficiencies of legacy systems in which built-in solutions to predetermined problems often differ significantly from the complex operational situations encountered in the real world. IMMACCS is a collaborative decision-support system in which the operators interact with computer-based agents (i.e., decision tools) to solve problems that cannot be precisely nor easily predetermined. Notion 3: IMMACCS incorporates agents that are able to reason about the characteristics and the relationships of the many real world entities (i.e., objects) that are recognized within its representational schema (i.e., ontology). Pohl J., A. Wood, K.J. Pohl and A. Chapman; ‘IMMACCS: A Military Decision-Support System’; DARPA-JFACC Symposium on Advances in Enterprise Control, San Diego, California, Nov.15-16, 1999. 2 During its first field test (held in California, March 1999 [1]) IMMACCS included agents capable of providing assistance in decision areas involving: weapon selection and deconfliction; Rules of Engagement; potential fratricide situations; enemy engagements and decision points; and, logistical re-supply requirements. In addition, IMMACCS supports mentor agents that can be dynamically created to represent the interests of warfighters and warfighting machines. Mentor agents are intended to extend the capabilities of Marines at all levels by warning friendly units of hostile intrusions into their territory. Notion 4: IMMACCS integrates planning, execution and training within one common command and control user environment. The computer-based agents and the IMMACCS users continuously collaborate as they interact with each other in rapidly changing battlefield situations. In this respect IMMACCS reflects the complexity of the real world where problem solutions must be continuously reviewed as conditions change, and it becomes increasingly difficult and inconvenient to separate planning, re-planning, execution, and training functions into artificially discrete activities supported by different applications. IMMACCS is one integrated system and not a confederation of loosely linked sub-systems. Its architecture is based on the Integrated Collaborative Decision Model (ICDM) [2] [3] multi-agent system development framework applied by the CAD Research Center previously in engineering design [4] [5], transportation planning [6] [7] and military command and control [8] [9]. In its field testing state in March 1999, IMMACCS consisted of the following integrated components (Fig.1): An Object Model (designed and developed by the CAD Research Center) that facilitates the internal representation of information (rather than data). In particular, IMMACCS supports the dynamic formation of associations among objects at both the user and agent levels. An Agent Engine (designed and developed by the CAD Research Center) that automatically initiates an agent session in support of any desired View of the battlespace. OBJECT BROWSER (IOB) LINKAGE TO NON-IOM CLIENTS VIA TRANSLATOR SHARED NET OBJECT-SERVING COMMUNICATION IMMACCS OBJECT MODEL (IOM) OBJECT INSTANCE STORE AGENT SESSION AGENT SESSION AGENT SESSION OBJECT BROWSER (IOB) OBJECT BROWSER (IOB) Fig. 1: Schematic representation of the IMMACCS components A Shared Net communication facility (designed and developed by the Jet Propulsion Laboratory (JPL)) that manages the object-based interactions among the various components on a subscription basis. All IMMACCS components are clients of the Shared Net and indicate their information interests by registering a subscription profile. Whenever, information that is within the subscription of one or more clients (whether military Pohl J., A. Wood, K.J. Pohl and A. Chapman; ‘IMMACCS: A Military Decision-Support System’; DARPA-JFACC Symposium on Advances in Enterprise Control, San Diego, California, Nov.15-16, 1999. 3 commander or squad leader) becomes available the Shared Net automatically pushes this information into a cache memory area and sends an alert message to the client. In addition, clients may also query for information for which they have not subscribed. Even individual agent sessions are clients to the Shared Net and can therefore take advantage of these efficient communication capabilities. A hardware independent Object Browser (designed and developed by the CAD Research Center) that facilitates user interaction within the object-based information context and the collaborative agent assistance capabilities of IMMACCS. Through the Object Browser the user may: set alert conditions (e.g., request warning of enemy advances to within a user-specified radius of the current position of the operator); obtain agent reports and suggestions; request agent explanations; explore the location and capabilities of key resources (e.g., local police and fire stations, hospitals, and government buildings) on the object-based infrastructure display of the battlefield; and, enter information to automatically activate any other client(s) of the Shared Net. A set of Translators (designed and developed by the SPAWAR Systems Center) that are capable of mapping data received from external applications, such as the Joint Maritime Command Information System (JMCIS), to the object-based representation held within the IMMACCS Object Model. A hardware independent, lightweight 2-D Viewer user interface (designed and developed by SRI International) that connects the Marine in the battlespace via wireless communication to IMMACCS. Each 2D Viewer hardware device is provided with a differential GPS (Global Positioning System) facility that transmits automatic position reports to IMMACCS. In this way IMMACCS is able to automatically track the current position of all beacon equipped friendly units, and make this information available to agents as they spontaneously and opportunistically reason about events which might affect these units. A Geographic Infrastructure Database (designed and developed by the Naval Research Laboratory at Stennis Space Center) that provides objectified battlespace infrastructure from NIMA Vector Product Format (VPF) data. The Fundamental Requirement of ‘Information’ Representation. Although technological advances in computer hardware and communication systems have been truly astounding over the past 20 years, the direct utilization of these advances in the area of decision-support has been less than remarkable. The fact is that we are still using computers largely as data processing devices that perform only the most menial and least intelligent data transmission and manipulation tasks. While computers are performing these tasks with great speed and accuracy, and while they are able to provide connectivity among a virtually unlimited number of access points, the higher level and much more rewarding tasks of analyzing, interpreting and abstracting data as ‘information’ and inferring ‘knowledge’ is almost entirely left to the human users. This serious deficiency has become increasingly apparent as technological advances have increased computing power, data storage capacities, and data transmission speeds by orders of magnitude in such a short period of time. Convenient global access to users and data has increased the need for information filtering, so that individuals might take advantage of the opportunities for material and personal profit that this connectivity and processing power present to the user. Needless to say, the capabilities of a computer to assist in the intelligent assessment of information are basically n",2.0,0.1052631578947368,False,"['-', '-']","[None, None, None]","[None, None, None]","[None, None, None]",4,-1,5.475976980449461e-05,-1,1,0.17613992,0.5190168619155884,0.5959591269493103,0.4915056228637695,0.3680696487426758,0.4558185636997223,1.0,249.0,51.0,1416.0,560,92.39764052741153,0.649555099247091,0.2943189596167009,2.067077344284737,3.235756673511304
